response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.2067,0.0000,0.0000,0.0000,0.2062,0.0003,200,59.6044
0.0516,0.0000,0.0000,0.0000,0.0514,0.0003,200,59.8111
0.0952,0.0000,0.0000,0.0000,0.0948,0.0003,200,59.8108
12.1840,0.0012,0.0000,0.0004,12.1817,0.0005,500,80.0149
12.1833,0.0009,0.0000,0.0000,12.1771,0.0051,500,80.0156
0.4872,0.0000,0.0000,0.0002,0.4865,0.0001,200,92.1990
0.4873,0.0000,0.0000,0.0001,0.4864,0.0003,200,92.1991
0.3291,0.0000,0.0000,0.0000,0.3288,0.0002,200,92.6863
0.3294,0.0000,0.0000,0.0000,0.3293,0.0000,200,92.6865
0.1502,0.0000,0.0000,0.0000,0.1499,0.0002,200,93.0159
0.1553,0.0000,0.0000,0.0000,0.1551,0.0001,200,93.0153
0.2087,0.0000,0.0000,0.0000,0.2085,0.0001,200,93.2044
0.2087,0.0000,0.0000,0.0000,0.2086,0.0000,200,93.2046
0.1489,0.0000,0.0000,0.0000,0.1488,0.0001,200,93.4133
0.1491,0.0000,0.0000,0.0000,0.1489,0.0001,200,93.4131
0.0627,0.0000,0.0000,0.0000,0.0625,0.0001,200,93.6043
0.0627,0.0000,0.0000,0.0000,0.0625,0.0001,200,93.6044
0.0813,0.0000,0.0000,0.0000,0.0811,0.0001,200,93.8044
0.1624,0.0000,0.0000,0.0000,0.1617,0.0006,200,93.8044
0.1343,0.0000,0.0000,0.0000,0.1341,0.0002,200,94.0044
0.1350,0.0000,0.0000,0.0000,0.1345,0.0003,200,94.0044
0.1599,0.0000,0.0000,0.0000,0.1589,0.0009,200,94.2042
0.1599,0.0000,0.0000,0.0000,0.1590,0.0008,200,94.2042
0.1018,0.0000,0.0000,0.0000,0.1008,0.0010,200,94.4045
0.1019,0.0000,0.0000,0.0000,0.1018,0.0000,200,94.4044
1.1192,0.0000,0.0000,0.0000,1.1079,0.0110,200,94.6045
1.1210,0.0000,0.0000,0.0000,1.1204,0.0004,200,94.6045
10.8252,0.0013,0.0000,0.0001,10.8229,0.0009,500,115.7276
10.8273,0.0007,0.0000,0.0001,10.8162,0.0102,500,115.7274
0.0888,0.0000,0.0000,0.0000,0.0884,0.0002,500,126.5548
0.0918,0.0000,0.0000,0.0004,0.0900,0.0000,500,126.5529
0.0052,0.0000,0.0000,0.0000,0.0043,0.0008,500,126.6435
0.0043,0.0000,0.0000,0.0000,0.0041,0.0001,500,126.6447
0.0106,0.0000,0.0000,0.0000,0.0094,0.0012,500,126.8040
0.0107,0.0000,0.0000,0.0000,0.0105,0.0000,500,126.8040
0.0034,0.0000,0.0000,0.0000,0.0033,0.0001,500,127.0044
0.0035,0.0000,0.0000,0.0000,0.0035,0.0000,500,127.0044
0.0041,0.0000,0.0000,0.0000,0.0034,0.0006,500,127.2044
0.0041,0.0000,0.0000,0.0000,0.0040,0.0001,500,127.2045
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,500,127.4044
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,500,127.4044
0.0025,0.0000,0.0000,0.0000,0.0024,0.0000,500,127.6044
0.0028,0.0000,0.0000,0.0000,0.0027,0.0000,500,127.6045
0.3794,0.0000,0.0000,0.0001,0.3786,0.0002,200,127.8049
0.3895,0.0000,0.0000,0.0000,0.3889,0.0005,200,127.8056
0.1664,0.0000,0.0000,0.0000,0.1660,0.0003,200,128.1843
0.1588,0.0000,0.0000,0.0000,0.1587,0.0001,200,128.1951
0.1569,0.0000,0.0000,0.0000,0.1568,0.0001,200,128.3507
0.1540,0.0000,0.0000,0.0000,0.1539,0.0001,200,128.3539
0.1505,0.0000,0.0000,0.0000,0.1503,0.0001,200,128.5079
0.1508,0.0000,0.0000,0.0000,0.1506,0.0001,200,128.5076
0.0499,0.0000,0.0000,0.0000,0.0496,0.0003,200,128.6584
0.0499,0.0000,0.0000,0.0000,0.0499,0.0000,200,128.6584
0.1049,0.0000,0.0000,0.0000,0.1047,0.0001,200,128.8044
0.1051,0.0000,0.0000,0.0000,0.1047,0.0003,200,128.8044
0.1430,0.0000,0.0000,0.0000,0.1426,0.0003,200,129.0044
0.1432,0.0000,0.0000,0.0000,0.1428,0.0003,200,129.0044
0.1049,0.0000,0.0000,0.0000,0.1047,0.0001,200,129.2044
0.1070,0.0000,0.0000,0.0000,0.1068,0.0001,200,129.2044
0.1570,0.0000,0.0000,0.0000,0.1561,0.0009,200,129.4039
0.1572,0.0000,0.0000,0.0000,0.1569,0.0003,200,129.4039
