response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0079,0.0000,0.0000,0.0000,0.0076,0.0000,500,34.8047
0.0083,0.0000,0.0000,0.0000,0.0082,0.0000,500,34.8047
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,500,34.8049
0.0039,0.0000,0.0000,0.0000,0.0036,0.0003,500,35.0047
0.0039,0.0000,0.0000,0.0000,0.0039,0.0001,500,35.0047
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,500,35.0047
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,500,35.0047
0.0057,0.0000,0.0000,0.0000,0.0056,0.0001,500,35.0046
0.0059,0.0000,0.0000,0.0000,0.0055,0.0004,500,35.0046
0.0061,0.0000,0.0000,0.0000,0.0055,0.0004,500,35.0045
0.0060,0.0000,0.0000,0.0000,0.0059,0.0001,500,35.0046
0.0065,0.0000,0.0000,0.0001,0.0064,0.0000,500,35.0046
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,500,35.0045
0.0063,0.0000,0.0000,0.0000,0.0063,0.0001,500,35.2047
0.0065,0.0000,0.0000,0.0000,0.0062,0.0002,500,35.2045
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,500,35.2046
0.0071,0.0000,0.0000,0.0000,0.0071,0.0000,500,35.2047
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,500,35.2046
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,500,35.2046
0.0072,0.0000,0.0000,0.0000,0.0072,0.0000,500,35.2047
0.0080,0.0000,0.0000,0.0000,0.0079,0.0000,500,35.2046
0.0081,0.0000,0.0000,0.0000,0.0080,0.0000,500,35.2046
0.0081,0.0000,0.0000,0.0000,0.0077,0.0003,500,35.2045
0.0061,0.0000,0.0000,0.0000,0.0056,0.0005,500,35.4042
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,500,35.4042
0.0061,0.0000,0.0000,0.0000,0.0057,0.0004,500,35.4042
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,500,35.4041
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,500,35.4042
0.0070,0.0000,0.0000,0.0000,0.0067,0.0000,500,35.4040
0.0068,0.0000,0.0000,0.0000,0.0068,0.0000,500,35.4042
0.0070,0.0000,0.0000,0.0000,0.0066,0.0003,500,35.4040
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,500,35.4041
0.0073,0.0000,0.0000,0.0000,0.0070,0.0000,500,35.4040
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,500,35.6040
0.0052,0.0000,0.0000,0.0000,0.0038,0.0013,500,35.6041
0.0053,0.0000,0.0000,0.0000,0.0051,0.0000,500,35.6041
0.0054,0.0000,0.0000,0.0000,0.0053,0.0001,500,35.6040
0.0055,0.0000,0.0000,0.0000,0.0052,0.0003,500,35.6041
0.0056,0.0000,0.0000,0.0000,0.0053,0.0003,500,35.6040
0.0058,0.0000,0.0000,0.0000,0.0055,0.0000,500,35.6039
